isogroup1422	K18753
isogroup137531	K08524
isogroup51053	K12751
isogroup174489	K10456
isogroup57864	K17757
isogroup129145	K06176
isogroup151897	K17495
isogroup10256	K07515
isogroup28321	K03707
isogroup20693	K10869
isogroup137023	K15254
isogroup35239	K20168
isogroup20876	K18024
isogroup88086	K09396
isogroup119672	K11664
isogroup26660	K04984
isogroup240630	K08252
isogroup190511	K21436
isogroup101294	K04799
isogroup8057	K07834
isogroup102275	K05673
isogroup137350	K18497
isogroup80486	K03294
isogroup34201	K16507
isogroup85914	K00728
isogroup387100	K04137
isogroup94776	K14620
isogroup15071	K10357
isogroup58104	K18739
isogroup16473	K12021
isogroup8529	K20175
isogroup14208	K01195
isogroup316	K02930
isogroup82433	K16541
isogroup6043	K12825
isogroup37816	K09228
isogroup64237	K00248
isogroup124188	K00544
isogroup142096	K09228
isogroup38681	K16308
isogroup137753	K11268
isogroup112209	K09228
isogroup365890	K05543
isogroup49254	K17623
isogroup105760	K17307
isogroup65110	K11793
isogroup12838	K11130
isogroup189089	K06637
isogroup34211	K19521
isogroup2127	K05614
isogroup68194	K14859
isogroup387370	K04594
isogroup407986	K16605
isogroup14617	K03068
isogroup77841	K09258
isogroup35994	K14856
isogroup1336	K13646
isogroup20608	K07497
isogroup6590	K11098
isogroup104060	K05692
isogroup18296	K14945
isogroup136371	K03848
isogroup105942	K02324
isogroup29020	K12040
isogroup151846	K04082
isogroup263774	K16507
isogroup161122	K02433
isogroup361205	K13949
isogroup25490	K13863
isogroup249396	K06052
isogroup3466	K12604
isogroup375410	K06233
isogroup98739	K05635
isogroup77689	K14415
isogroup500681	K00265
isogroup83392	K09627
isogroup349320	K01020
isogroup19614	K11251
isogroup52987	K11725
isogroup42554	K09228
isogroup118306	K15837
isogroup3654	K08110
isogroup161025	K04615
isogroup562933	K12026
isogroup47657	K09452
isogroup311028	K01017
isogroup50890	K06287
isogroup284382	K03539
isogroup150448	K02433
isogroup24695	K20294
isogroup1894	K14443
isogroup32158	K03331
isogroup191544	K17545
isogroup468047	K10408
isogroup6878	K12197
isogroup2146	K07380
isogroup397220	K17336
isogroup269502	K04990
isogroup237681	K04604
isogroup148294	K15336
isogroup270830	K10407
isogroup1672	K06756
isogroup8170	K13861
isogroup511575	K06067
isogroup192709	K17341
isogroup17029	K06115
isogroup14975	K00854
isogroup251	K01251
isogroup4872	K01915
isogroup262421	K13866
isogroup86611	K00876
isogroup50921	K20056
isogroup72455	K15266
isogroup105568	K15440
isogroup9238	K19530
isogroup115169	K07497
isogroup71285	K00166
isogroup423698	K04886
isogroup294688	K11307
isogroup185006	K04989
isogroup19250	K17902
isogroup170836	K10443
isogroup16152	K12946
isogroup7504	K05614
isogroup12934	K12757
isogroup659404	K16862
isogroup86174	K06640
isogroup92242	K16669
isogroup48302	K10466
isogroup129920	K03992
isogroup119881	K10475
isogroup134699	K11988
isogroup89674	K18274
isogroup324544	K13133
isogroup131095	K15322
isogroup56696	K15261
isogroup287284	K06545
isogroup69937	K17341
isogroup289514	K09324
isogroup136099	K10457
isogroup227305	K10104
isogroup136221	K13366
isogroup307997	K03000
isogroup33069	K13208
isogroup606313	K07375
isogroup415	K06560
isogroup23525	K09523
isogroup129085	K02325
isogroup326411	K13202
isogroup330426	K09228
isogroup45859	K09309
isogroup7978	K04500
isogroup67465	K16506
isogroup658862	K14427
isogroup108857	K02541
isogroup61194	K11592
isogroup514868	K04615
isogroup9991	K17301
isogroup11868	K01940
isogroup22869	K05760
isogroup34634	K10532
isogroup387260	K13865
isogroup214681	K16675
isogroup26518	K11348
isogroup62203	K15285
isogroup181858	K09313
isogroup58349	K03844
isogroup98539	K07440
isogroup3181	K04392
isogroup119355	K10349
isogroup226964	K16604
isogroup626574	K00249
isogroup186426	K03424
isogroup128884	K16459
isogroup79115	K12375
isogroup83296	K15559
isogroup100431	K17341
isogroup13256	K08375
isogroup390140	K08465
isogroup17928	K12839
isogroup364232	K00059
isogroup34963	K05200
isogroup14308	K09272
isogroup65200	K08848
isogroup224260	K17495
isogroup72550	K14613
isogroup266921	K05181
isogroup7194	K01528
isogroup80038	K10260
isogroup183098	K03596
isogroup371961	K10158
isogroup209946	K04202
isogroup45711	K12816
isogroup223438	K11393
isogroup12811	K21111
isogroup87291	K14321
isogroup15891	K01392
isogroup13214	K12624
isogroup378950	K02865
isogroup10071	K09091
isogroup358253	K08585
isogroup43814	K04225
isogroup53611	K19904
isogroup230607	K02040
isogroup115909	K12893
isogroup343622	K02703
isogroup85645	K18416
isogroup156577	K17495
isogroup138977	K10401
isogroup23442	K00102
isogroup11059	K07436
isogroup15191	K10645
isogroup27029	K03348
isogroup251833	K17495
isogroup13551	K13754
isogroup98043	K04362
isogroup59705	K17352
isogroup27107	K10106
isogroup56111	K09228
isogroup123961	K15255
isogroup3523	K05765
isogroup157191	K17341
isogroup790	K02183
isogroup222978	K08076
isogroup2475	K02168
isogroup686737	K09486
isogroup7665	K12393
isogroup1615	K19511
isogroup195838	K15015
isogroup161304	K19755
isogroup79152	K00280
isogroup209143	K00274
isogroup100870	K11394
isogroup127351	K13697
isogroup241459	K03929
isogroup49390	K17904
isogroup23341	K08574
isogroup39996	K03424
isogroup13873	K15303
isogroup27206	K08834
isogroup79837	K14311
isogroup337023	K01783
isogroup21691	K09486
isogroup161041	K17495
isogroup45975	K04717
isogroup26723	K01253
isogroup279798	K00503
isogroup1029	K18622
isogroup506554	K11153
isogroup53501	K12865
isogroup136736	K06062
isogroup51013	K00560
isogroup7055	K07754
isogroup32013	K01520
isogroup16515	K14966
isogroup96	K02912
isogroup22245	K00597
isogroup44851	K21768
isogroup46497	K01477
isogroup96989	K01020
isogroup305199	K06689
isogroup8002	K07497
isogroup52828	K20704
isogroup364689	K10373
isogroup1502	K09206
isogroup18178	K20042
isogroup5462	K03868
isogroup36842	K02516
isogroup61295	K15196
isogroup16361	K12897
isogroup127261	K06255
isogroup100179	K06255
isogroup190568	K15837
isogroup1815	K04382
isogroup352243	K00923
isogroup19575	K06240
isogroup34836	K18123
isogroup86728	K10457
isogroup37621	K10478
isogroup124365	K10403
isogroup82543	K06238
isogroup8508	K14074
isogroup28806	K06084
isogroup67923	K14354
isogroup76341	K18681
isogroup12295	K11090
isogroup9482	K15261
isogroup257277	K17690
isogroup58923	K06839
isogroup19939	K08149
isogroup205416	K11600
isogroup79603	K07440
isogroup20413	K00290
isogroup43853	K11542
isogroup88542	K09650
isogroup114068	K00746
isogroup101424	K11997
isogroup202904	K17495
isogroup19200	K07422
isogroup1066	K03781
isogroup5178	K01332
isogroup60093	K04458
isogroup317227	K14810
isogroup2842	K12160
isogroup50931	K17593
isogroup154430	K06777
isogroup126020	K21765
isogroup228759	K10464
isogroup163783	K16777
isogroup583847	K06825
isogroup511944	K03234
isogroup55455	K13649
isogroup36866	K16832
isogroup39216	K17592
isogroup6516	K06766
isogroup22301	K15261
isogroup175623	K06694
isogroup33279	K14620
isogroup103857	K10765
isogroup34142	K14786
isogroup224176	K14557
isogroup57779	K11463
isogroup19991	K00600
isogroup388989	K13983
isogroup167217	K13513
isogroup35962	K08504
isogroup31793	K05727
isogroup15203	K08378
isogroup39475	K08827
isogroup226374	K08132
isogroup1802	K04986
isogroup7966	K17087
isogroup92065	K02332
isogroup173187	K01415
isogroup1483	K04630
isogroup46507	K04975
isogroup84887	K00002
isogroup86752	K10446
isogroup269	K06236
isogroup189520	K17341
isogroup32771	K12181
isogroup18010	K07868
isogroup35123	K20879
isogroup6420	K00600
isogroup29559	K00815
isogroup681516	K02147
isogroup109172	K18914
isogroup37727	K16550
isogroup43363	K09699
isogroup318026	K09609
isogroup1111	K12392
isogroup119667	K16506
isogroup21489	K02970
isogroup11953	K14399
isogroup38914	K15201
isogroup69339	K06240
isogroup387506	K15045
isogroup264232	K05288
isogroup251814	K13755
isogroup58324	K07765
isogroup9816	K02030
isogroup204767	K05036
isogroup8813	K17689
isogroup3882	K00461
isogroup36923	K11436
isogroup116049	K04988
isogroup181110	K06704
isogroup7862	K19636
isogroup228144	K09583
isogroup1604	K00417
isogroup23081	K08214
isogroup231420	K14861
isogroup2219	K01011
isogroup34497	K10642
isogroup16956	K08824
isogroup5590	K16681
isogroup97339	K10521
isogroup87776	K11345
isogroup16099	K15348
isogroup2689	K00933
isogroup127650	K02599
isogroup14421	K09409
isogroup514365	K07497
isogroup170979	K02370
isogroup70089	K14559
isogroup69649	K01495
isogroup24754	K07575
isogroup90896	K08035
isogroup367303	K01733
isogroup41267	K14786
isogroup209044	K04841
isogroup580467	K05659
isogroup30898	K21404
isogroup43676	K08073
isogroup3531	K11093
isogroup140	K02896
isogroup81	K05692
isogroup68064	K06889
isogroup234832	K08741
isogroup42111	K07364
isogroup17667	K02540
isogroup232443	K14072
isogroup1339	K15608
isogroup4259	K05125
isogroup11747	K14442
isogroup82522	K02151
isogroup103586	K05126
isogroup47720	K12590
isogroup97930	K04728
isogroup4260	K01135
isogroup17006	K03255
isogroup40124	K10408
isogroup91043	K05330
isogroup347464	K06711
isogroup7734	K04499
isogroup16090	K07140
isogroup259411	K06711
isogroup86948	K10583
isogroup19658	K15297
isogroup32315	K16549
isogroup34631	K03142
isogroup635845	K06826
isogroup18253	K14689
isogroup13230	K14693
isogroup126096	K08866
isogroup23174	K05190
isogroup28201	K17495
isogroup21102	K14963
isogroup44401	K07942
isogroup292711	K06901
isogroup18696	K14300
isogroup83598	K17495
isogroup427854	K05619
isogroup86846	K10289
isogroup23142	K13100
isogroup286226	K06640
isogroup91333	K02599
isogroup35921	K20103
isogroup168689	K04136
isogroup12429	K00827
isogroup524871	K03234
isogroup164536	K11517
isogroup293055	K08614
isogroup16701	K03134
isogroup95960	K05901
isogroup100092	K01164
isogroup30424	K00544
isogroup62174	K08656
isogroup23982	K14721
isogroup127007	K04615
isogroup35388	K19755
isogroup3535	K02295
isogroup93344	K20633
isogroup155408	K20498
isogroup12025	K11982
isogroup54119	K05181
isogroup47944	K16460
isogroup118484	K00108
isogroup49460	K08209
isogroup123415	K16535
isogroup112254	K15504
isogroup353171	K03899
isogroup52089	K17583
isogroup213985	K15121
isogroup350646	K13702
isogroup229340	K04615
isogroup52349	K01487
isogroup71825	K00008
isogroup286831	K10454
isogroup98557	K01408
isogroup21553	K20305
isogroup83519	K04986
isogroup9921	K09048
isogroup653447	K13750
isogroup87377	K01796
isogroup210435	K10649
isogroup423496	K00408
isogroup140436	K06793
isogroup28436	K12864
isogroup151262	K06990
isogroup5456	K14004
isogroup18927	K19496
isogroup10644	K11647
isogroup29222	K15839
isogroup63030	K16724
isogroup10191	K21398
isogroup18509	K10642
isogroup191234	K02872
isogroup3632	K12947
isogroup394299	K00108
isogroup309221	K05313
isogroup222394	K10407
isogroup188584	K13138
isogroup37221	K00232
isogroup81912	K10380
isogroup22496	K06254
isogroup84154	K06238
isogroup86790	K05627
isogroup24212	K12492
isogroup46482	K15335
isogroup54801	K10644
isogroup3246	K06254
isogroup8036	K03686
isogroup40019	K03131
isogroup359169	K01759
isogroup156604	K04794
isogroup2601	K00819
isogroup24734	K01116
isogroup145829	K01077
isogroup353208	K01832
isogroup48407	K12566
isogroup10074	K10752
isogroup71799	K18886
isogroup19853	K09113
isogroup79833	K11271
isogroup33133	K01265
isogroup31285	K08069
isogroup136266	K10887
isogroup189642	K02912
isogroup72299	K20820
isogroup58451	K15839
isogroup19123	K15262
isogroup24204	K07369
isogroup16062	K01349
isogroup28795	K06643
isogroup88710	K19375
isogroup16639	K01880
isogroup95628	K01641
isogroup187302	K06252
isogroup11860	K08961
isogroup18429	K00981
isogroup28034	K07918
isogroup42232	K02564
isogroup119598	K04985
isogroup387520	K08807
isogroup47885	K12306
isogroup539725	K03555
isogroup75255	K06176
isogroup75491	K13862
isogroup21932	K11418
isogroup124407	K04892
isogroup566778	K01301
isogroup19621	K08838
isogroup1298	K17455
isogroup161936	K16530
isogroup158416	K10859
isogroup574307	K06225
isogroup14884	K14677
isogroup7602	K12384
isogroup449990	K16506
isogroup69781	K03540
isogroup26529	K12617
isogroup169235	K10457
isogroup45522	K02184
isogroup24916	K06675
isogroup78374	K05323
isogroup19131	K04570
isogroup78279	K00869
isogroup91248	K16461
isogroup56051	K06569
isogroup24186	K14963
isogroup395753	K03124
isogroup35806	K17085
isogroup14321	K11363
isogroup45232	K00717
isogroup186129	K09228
isogroup28669	K10408
isogroup373262	K15015
isogroup119440	K05220
isogroup59632	K13049
isogroup57594	K20067
isogroup25999	K00901
isogroup60711	K14616
isogroup259518	K11420
isogroup127132	K10410
isogroup32309	K18179
isogroup192415	K05048
isogroup62330	K11512
isogroup723	K09091
isogroup13116	K04564
isogroup19402	K01110
isogroup3034	K01876
isogroup145589	K10570
isogroup63093	K15381
isogroup81773	K02946
isogroup50811	K02030
isogroup18593	K07573
isogroup17644	K16780
isogroup3665	K02176
isogroup132204	K19006
isogroup67352	K00627
isogroup293650	K11172
isogroup39914	K05723
isogroup78675	K13024
isogroup92168	K16506
isogroup4806	K10573
isogroup140920	K08073
isogroup192203	K16669
isogroup3486	K17081
isogroup387940	K08132
isogroup22279	K16578
isogroup295913	K02030
isogroup17218	K17422
isogroup117225	K06545
isogroup102207	K16753
isogroup20580	K19679
isogroup592769	K09680
isogroup3719	K02183
isogroup107445	K20363
isogroup118728	K12235
isogroup60679	K17427
isogroup16354	K12197
isogroup227503	K08624
isogroup172155	K07497
isogroup317645	K11131
isogroup22893	K01539
isogroup5436	K16506
isogroup2088	K02105
isogroup33589	K08439
isogroup31008	K20314
isogroup19108	K14312
isogroup17743	K10416
isogroup128246	K19832
isogroup84019	K07497
isogroup20571	K09851
isogroup56752	K01883
isogroup126981	K07497
isogroup343242	K03686
isogroup14588	K14016
isogroup10870	K01966
isogroup38190	K05643
isogroup3302	K12751
isogroup187408	K00746
isogroup439060	K10807
isogroup112526	K02684
isogroup72781	K14026
isogroup66321	K06569
isogroup112814	K14536
isogroup328695	K04968
isogroup145270	K12035
isogroup55498	K14720
isogroup16256	K15010
isogroup71612	K17573
isogroup543567	K15837
isogroup162560	K10382
isogroup20991	K20826
isogroup13263	K17352
isogroup101747	K08683
isogroup561266	K02891
isogroup79598	K05692
isogroup152924	K07441
isogroup13814	K11292
isogroup46236	K20838
isogroup1028	K08059
isogroup3387	K15730
isogroup114874	K01969
isogroup153888	K07497
isogroup56245	K09876
isogroup158083	K01639
isogroup16592	K08490
isogroup52025	K00182
isogroup289749	K05636
isogroup63597	K16473
isogroup19192	K09680
isogroup207831	K02375
isogroup45818	K07188
isogroup37300	K13748
isogroup563598	K08883
isogroup24755	K07935
isogroup57886	K08443
isogroup17275	K11997
isogroup216257	K07497
isogroup196072	K08622
isogroup169836	K00142
isogroup33394	K10408
isogroup13006	K03686
isogroup34226	K12323
isogroup12013	K03946
isogroup28199	K08511
isogroup53299	K10753
isogroup245	K02901
isogroup251688	K13412
isogroup184515	K04153
isogroup171912	K12450
isogroup131410	K06892
isogroup131794	K09381
isogroup328212	K06545
isogroup660619	K17495
isogroup189682	K06238
isogroup4487	K07432
isogroup1617	K17335
isogroup76008	K01197
isogroup91552	K08883
isogroup20494	K17341
isogroup2364	K03942
isogroup50922	K06277
isogroup28621	K19613
isogroup73843	K01001
isogroup185472	K17572
isogroup82949	K19360
isogroup11997	K06269
isogroup22199	K18408
isogroup22254	K11308
isogroup28138	K01054
isogroup62011	K15179
isogroup203966	K09642
isogroup335313	K17544
isogroup75744	K04142
isogroup8040	K17591
isogroup20819	K04988
isogroup16917	K13047
isogroup30235	K14301
isogroup29617	K08630
isogroup10937	K02726
isogroup14895	K03671
isogroup170518	K04142
isogroup34022	K10087
isogroup299664	K13956
isogroup2555	K06754
isogroup239204	K10380
isogroup255233	K06483
isogroup90906	K19907
isogroup13586	K00637
isogroup96340	K17419
isogroup34087	K00059
isogroup84295	K04225
isogroup146894	K02537
isogroup198623	K17495
isogroup225863	K17341
isogroup13830	K03362
isogroup67693	K14610
isogroup56962	K14763
isogroup1098	K03676
isogroup28000	K08793
isogroup10081	K00031
isogroup47120	K08271
isogroup517796	K04886
isogroup364072	K06278
isogroup16531	K00927
isogroup20841	K04809
isogroup77241	K11366
isogroup349775	K02932
isogroup188956	K03881
isogroup13489	K12843
isogroup28706	K13197
isogroup78526	K11064
isogroup65524	K20045
isogroup126149	K18734
isogroup56231	K00802
isogroup311766	K09228
isogroup21788	K17843
isogroup1450	K11188
isogroup88976	K07192
isogroup119077	K08378
isogroup14847	K18461
isogroup457192	K10408
isogroup223474	K10990
isogroup37549	K07497
isogroup414083	K00408
isogroup12308	K03029
isogroup148399	K10859
isogroup39779	K11699
isogroup34600	K12035
isogroup219249	K08776
isogroup260919	K10885
isogroup227741	K16353
isogroup64843	K17868
isogroup31594	K13159
isogroup41615	K17918
isogroup7793	K13855
isogroup28032	K19912
isogroup58406	K10454
isogroup187066	K16914
isogroup1004	K07827
isogroup379988	K04984
isogroup7641	K00816
isogroup250819	K06255
isogroup211576	K17341
isogroup51965	K14209
isogroup22033	K02262
isogroup118958	K10747
isogroup16882	K01415
isogroup227894	K09229
isogroup8752	K02432
isogroup325714	K04688
isogroup81495	K20995
isogroup78137	K10260
isogroup59202	K00789
isogroup153561	K07118
isogroup94784	K09230
isogroup136269	K09191
isogroup473870	K01188
isogroup484219	K01354
isogroup89788	K11470
isogroup41664	K07207
isogroup439928	K05313
isogroup89361	K10380
isogroup39449	K12232
isogroup53185	K14685
isogroup302011	K00873
isogroup176907	K10455
isogroup8806	K04533
isogroup166150	K05673
isogroup26076	K10409
isogroup62546	K16609
isogroup62942	K14071
isogroup30708	K05648
isogroup30070	K07277
isogroup129568	K08492
isogroup449249	K02966
isogroup139154	K16589
isogroup386912	K01202
isogroup11218	K20908
isogroup24813	K15047
isogroup19367	K14735
isogroup98146	K18177
isogroup174519	K14613
isogroup15721	K10134
isogroup136632	K20795
isogroup7549	K15501
isogroup18905	K00036
isogroup148582	K06754
isogroup393925	K09604
isogroup3175	K14381
isogroup13862	K14354
isogroup307352	K01802
isogroup77688	K19903
isogroup23205	K15166
isogroup4176	K06855
isogroup466732	K05692
isogroup409463	K06225
isogroup80532	K09360
isogroup2947	K05125
isogroup27811	K02358
isogroup244649	K01827
isogroup24338	K08595
isogroup145185	K08466
isogroup92410	K15707
isogroup157350	K17545
isogroup464725	K00312
isogroup36830	K20224
isogroup394180	K04600
isogroup64406	K17341
isogroup63962	K00802
isogroup59020	K00995
