isogroup283428	K03147
isogroup3914	K15979
isogroup82044	K00488
isogroup76328	K11592
isogroup46481	K07374
isogroup13775	K19998
isogroup287670	K15425
isogroup340731	K02910
isogroup23780	K09528
isogroup393824	K13761
isogroup114092	K20298
isogroup34301	K14845
isogroup185401	K00820
isogroup176018	K12741
isogroup343106	K11982
isogroup37589	K12319
isogroup25447	K00434
isogroup82847	K14411
isogroup287603	K11276
isogroup265506	K16457
isogroup300546	K14778
isogroup275951	K03671
isogroup24615	K03174
isogroup523577	K20093
isogroup112168	K03833
isogroup62085	K04515
isogroup160939	K12505
isogroup121033	K05906
isogroup22410	K19674
isogroup317128	K08745
isogroup235253	K03164
isogroup167922	K02349
isogroup275511	K14648
isogroup267027	K02151
isogroup185213	K11315
isogroup295575	K04911
isogroup103240	K00387
isogroup46362	K16726
isogroup47171	K00889
isogroup328728	K01958
isogroup269879	K01785
isogroup281457	K03325
isogroup274280	K06911
isogroup114559	K00898
isogroup67846	K01649
isogroup141934	K04513
isogroup78275	K20099
isogroup24884	K04712
isogroup419359	K10408
isogroup304473	K10408
isogroup117245	K11103
isogroup47635	K10747
isogroup180127	K00939
isogroup295043	K15192
isogroup102664	K17566
isogroup112241	K03327
isogroup116584	K01939
isogroup115553	K16744
isogroup115518	K05349
isogroup158737	K16582
isogroup7921	K05665
isogroup167926	K11086
isogroup199148	K00472
isogroup23660	K15791
isogroup278027	K06228
isogroup115529	K13412
isogroup49253	K17630
isogroup266636	K16297
isogroup267858	K03696
isogroup209236	K14994
isogroup119790	K06889
isogroup385148	K04239
isogroup17927	K01346
isogroup11373	K12820
isogroup20381	K11088
isogroup143694	K01025
isogroup16405	K03131
isogroup35846	K16487
isogroup11814	K03163
isogroup300846	K00326
isogroup52718	K13291
isogroup8515	K01803
isogroup288572	K15078
isogroup293674	K01883
isogroup328917	K04988
isogroup426293	K10878
isogroup153763	K18403
isogroup292213	K12391
isogroup135674	K05175
isogroup289561	K02146
isogroup264546	K18703
isogroup279811	K14326
isogroup76697	K17499
isogroup285716	K17500
isogroup9264	K18439
isogroup66010	K05955
isogroup286619	K19677
isogroup330279	K00326
isogroup177904	K10637
isogroup19021	K14015
isogroup222935	K12749
isogroup315684	K14079
isogroup57709	K14618
isogroup133008	K06195
isogroup158799	K12391
isogroup170971	K22071
isogroup31539	K04531
isogroup271320	K14457
isogroup266541	K10397
isogroup1426	K07393
isogroup34346	K05858
isogroup183012	K01204
isogroup442497	K04615
isogroup226661	K11323
isogroup146746	K11971
isogroup48853	K11991
isogroup294955	K10801
isogroup125004	K07998
isogroup46860	K00966
isogroup203322	K04230
isogroup214611	K00128
isogroup115201	K19704
isogroup105733	K12323
isogroup320401	K00965
isogroup87255	K13412
isogroup168685	K08869
isogroup3633	K01647
isogroup330103	K00872
isogroup165329	K01834
isogroup279011	K14379
isogroup38269	K08625
isogroup54286	K04507
isogroup316663	K01068
isogroup181827	K09666
isogroup62105	K10408
isogroup87634	K10446
isogroup300178	K12823
isogroup4544	K01681
isogroup9224	K18757
isogroup24904	K06619
isogroup982	K01363
isogroup277392	K11251
isogroup216117	K14776
isogroup95008	K16669
isogroup332258	K00106
isogroup90299	K09103
isogroup335668	K20095
isogroup53867	K01253
isogroup20521	K16608
isogroup300149	K06147
isogroup275357	K10408
isogroup276977	K11968
isogroup182746	K16726
isogroup117345	K10405
isogroup245837	K11713
isogroup78900	K19360
isogroup146964	K00995
isogroup301912	K09837
isogroup47184	K20296
isogroup33022	K15276
isogroup294878	K06943
isogroup7186	K01316
isogroup269884	K17892
isogroup20306	K05019
isogroup403001	K01366
isogroup122125	K04905
isogroup245172	K17495
isogroup17846	K00889
isogroup5722	K17388
isogroup329685	K04043
isogroup101302	K04885
isogroup87819	K08869
isogroup239470	K03798
isogroup261298	K10357
isogroup247299	K17495
isogroup295033	K04424
isogroup313222	K00323
isogroup280308	K16675
isogroup210070	K02964
isogroup88249	K11594
isogroup138443	K04986
isogroup315294	K17710
isogroup263045	K04739
isogroup198869	K10165
isogroup265327	K09586
isogroup62451	K13220
isogroup316523	K10586
isogroup301348	K16281
isogroup190410	K12443
isogroup298115	K00324
isogroup283643	K05036
isogroup34434	K20685
isogroup174071	K00967
isogroup158158	K15074
isogroup161858	K00928
isogroup310163	K17263
isogroup103225	K14850
isogroup219696	K13412
isogroup65972	K03514
isogroup113619	K04888
isogroup184494	K19219
isogroup74298	K10408
isogroup70192	K04852
isogroup284528	K21814
isogroup233360	K19760
isogroup117055	K04905
isogroup184662	K07478
isogroup260409	K16669
isogroup150370	K06228
isogroup9625	K10666
isogroup86127	K09838
isogroup87197	K00026
isogroup198135	K03164
isogroup83026	K03686
isogroup60432	K17545
isogroup82112	K08029
isogroup383823	K15255
isogroup298261	K00166
isogroup349526	K12309
isogroup540217	K15078
isogroup26622	K17776
isogroup19729	K20898
isogroup305146	K01887
isogroup182133	K19513
isogroup65160	K17981
isogroup173083	K12132
isogroup64466	K07376
isogroup23342	K05125
isogroup182641	K07407
isogroup296770	K03979
isogroup119512	K20890
isogroup128360	K02716
isogroup220555	K02637
isogroup280079	K00826
isogroup214632	K02986
isogroup50444	K03845
isogroup34447	K05857
isogroup346143	K12862
isogroup43698	K21988
isogroup23558	K06875
isogroup272231	K01099
isogroup96872	K14297
isogroup3900	K06265
isogroup271258	K01567
isogroup309130	K17914
isogroup385702	K16813
isogroup313768	K15102
isogroup110701	K00057
isogroup134229	K04905
isogroup97653	K17592
isogroup65631	K03679
isogroup272621	K20027
isogroup45332	K07374
isogroup283340	K03456
isogroup61685	K14072
isogroup208801	K14963
isogroup294077	K00472
isogroup51656	K06825
isogroup61316	K08673
isogroup117404	K13979
isogroup111769	K01637
isogroup110476	K01478
isogroup84972	K11434
isogroup115029	K21440
isogroup1972	K01596
isogroup39063	K12132
isogroup19392	K08798
isogroup107814	K05022
isogroup12404	K04958
isogroup5710	K10085
isogroup265100	K13752
isogroup52010	K12873
isogroup288583	K06972
isogroup265021	K19029
isogroup306236	K10403
isogroup276657	K00101
isogroup296480	K00817
isogroup287224	K01537
isogroup299240	K03021
isogroup202963	K03283
isogroup47891	K04843
isogroup162023	K07937
isogroup264811	K06966
isogroup117291	K14809
isogroup281357	K03065
isogroup114835	K05539
isogroup168482	K11699
isogroup49298	K17916
isogroup14637	K02183
isogroup117533	K10615
isogroup81841	K15272
isogroup160981	K00287
isogroup114648	K17495
isogroup20416	K17508
isogroup80190	K14802
isogroup67703	K14824
isogroup168068	K21396
isogroup60579	K00274
isogroup308532	K10397
isogroup266453	K04950
isogroup34464	K11230
isogroup215640	K11536
isogroup9200	K06685
isogroup45580	K20839
isogroup307430	K16328
isogroup118892	K05692
isogroup43887	K00128
isogroup13611	K07195
isogroup47595	K01110
isogroup311196	K00939
isogroup226416	K06240
isogroup14652	K08076
isogroup390594	K00850
isogroup9714	K20128
isogroup311983	K00845
isogroup202151	K09187
isogroup116985	K01850
isogroup32057	K15281
isogroup67767	K04513
isogroup203270	K13513
isogroup2839	K17341
isogroup40916	K14559
isogroup284642	K12823
isogroup302047	K02984
isogroup276113	K15283
isogroup110924	K09020
isogroup298678	K04958
isogroup39103	K13412
isogroup264332	K12603
isogroup20265	K10642
isogroup287046	K15083
isogroup54102	K21398
isogroup128399	K11141
isogroup166505	K06240
isogroup3142	K05768
isogroup314428	K10408
isogroup114795	K00612
isogroup229740	K05290
isogroup227928	K07944
isogroup78761	K19909
isogroup273505	K13121
isogroup92386	K00616
isogroup54671	K18327
isogroup62279	K07376
isogroup164177	K11407
isogroup291257	K14563
isogroup277774	K12812
isogroup185566	K15837
isogroup181249	K03320
isogroup309227	K05857
isogroup36126	K12460
isogroup180482	K01279
isogroup3841	K07889
isogroup125235	K17943
isogroup57831	K00898
isogroup455513	K08465
isogroup237900	K03762
isogroup11395	K05636
isogroup93278	K06238
isogroup95299	K04989
isogroup269866	K17495
isogroup307512	K00265
isogroup301384	K04460
isogroup299670	K14855
isogroup282447	K05309
isogroup334828	K19787
isogroup33529	K19362
isogroup112893	K02599
isogroup322199	K04799
isogroup78020	K13761
isogroup276260	K01697
isogroup227533	K06942
isogroup319511	K10392
isogroup57124	K17508
isogroup426183	K14297
isogroup117861	K19029
isogroup312176	K20899
isogroup273468	K02896
isogroup271703	K04512
isogroup65318	K09431
isogroup310311	K10349
isogroup91199	K03877
isogroup397669	K00699
isogroup115908	K01915
isogroup50495	K04349
isogroup45558	K00476
isogroup208833	K14554
isogroup7166	K07755
isogroup335561	K03844
isogroup242907	K01322
isogroup40785	K14855
isogroup115993	K15013
isogroup45201	K10949
isogroup60350	K02183
isogroup202992	K03165
isogroup241333	K21437
isogroup52456	K01510
isogroup34583	K12592
isogroup36995	K16600
isogroup160790	K15275
isogroup116202	K02998
isogroup38274	K10104
isogroup118795	K14155
isogroup291618	K14328
isogroup110841	K09881
isogroup94493	K00382
isogroup196993	K15397
isogroup28097	K15216
isogroup175180	K14834
isogroup106306	K04225
isogroup122465	K15516
isogroup20362	K08202
isogroup186731	K19589
isogroup166783	K04688
isogroup229352	K01866
isogroup334152	K14209
isogroup320569	K13184
isogroup48989	K21625
isogroup107161	K15102
isogroup72846	K15076
isogroup59656	K05544
isogroup119354	K13412
isogroup8199	K18152
isogroup220532	K13447
isogroup266497	K16052
isogroup270124	K00871
isogroup7146	K13698
isogroup21444	K20129
isogroup55693	K16219
isogroup64175	K18208
isogroup314909	K10908
isogroup166695	K08855
isogroup281239	K05592
isogroup262173	K10398
isogroup273308	K15692
isogroup263614	K11126
isogroup56563	K00699
isogroup308035	K10408
isogroup282216	K02564
isogroup454040	K01510
isogroup223381	K14951
isogroup207379	K08967
isogroup296909	K09580
isogroup176564	K14072
isogroup82899	K10579
isogroup20986	K13099
isogroup409542	K13539
isogroup60796	K10842
isogroup103513	K02503
isogroup1258	K19363
isogroup28008	K11884
isogroup41228	K13412
isogroup294373	K10858
isogroup92521	K08827
isogroup12445	K20456
isogroup122633	K09632
isogroup53545	K08621
isogroup370185	K14802
isogroup309656	K15026
isogroup116692	K04986
isogroup167239	K13348
isogroup111555	K10260
isogroup70752	K03321
isogroup34990	K17730
isogroup150017	K16743
isogroup153584	K00767
isogroup282301	K17080
isogroup145746	K05940
isogroup592556	K15112
isogroup290924	K01768
isogroup170060	K16914
isogroup332860	K01805
isogroup44441	K14803
isogroup48057	K13088
isogroup182111	K18995
isogroup241478	K10408
isogroup26098	K05736
isogroup41560	K08857
isogroup180468	K15026
isogroup4629	K08184
isogroup215696	K15272
isogroup91090	K02324
isogroup95512	K08375
isogroup175866	K17506
isogroup328537	K10408
isogroup33634	K08145
isogroup156224	K21734
isogroup7881	K08202
isogroup97502	K15336
isogroup86639	K17495
isogroup199717	K00031
isogroup350915	K06911
isogroup114717	K11592
isogroup268495	K20363
isogroup322523	K08794
isogroup55051	K00699
isogroup289149	K04673
isogroup216950	K10408
isogroup80360	K16590
isogroup307387	K06883
isogroup265482	K07404
isogroup347066	K12251
isogroup23571	K12329
isogroup286666	K21440
isogroup96387	K00286
isogroup11899	K00901
isogroup288461	K00145
isogroup226877	K02977
isogroup99905	K17914
isogroup74238	K10595
isogroup17635	K00002
isogroup291710	K01081
isogroup6601	K09643
isogroup69981	K05123
isogroup22326	K04431
isogroup310168	K13755
isogroup85305	K15283
isogroup266562	K10587
isogroup118961	K15630
isogroup283384	K01658
isogroup5379	K20471
isogroup45067	K04904
isogroup236476	K03686
isogroup85873	K04460
isogroup114082	K15015
isogroup21284	K14538
isogroup239456	K06184
isogroup150294	K10443
isogroup42634	K11518
isogroup46843	K09381
isogroup295865	K13179
isogroup94428	K01802
isogroup270055	K06901
isogroup186741	K04367
isogroup95368	K09849
isogroup42667	K08803
isogroup360113	K10408
isogroup303075	K05692
isogroup33405	K11703
isogroup360819	K03687
isogroup150058	K00143
isogroup3054	K07763
isogroup218028	K15667
isogroup468339	K00315
isogroup298068	K13151
isogroup107220	K18407
isogroup173586	K13210
isogroup261585	K05181
isogroup26995	K02183
isogroup9882	K18412
isogroup314590	K14457
isogroup111107	K00898
isogroup192659	K14141
isogroup23929	K10841
isogroup284473	K20715
isogroup328292	K06839
isogroup276982	K14379
isogroup84069	K15284
isogroup184035	K14326
isogroup326608	K15429
isogroup204714	K03555
isogroup154340	K04706
isogroup144845	K18134
isogroup283699	K00699
isogroup161254	K03235
isogroup57703	K06672
isogroup21755	K13963
isogroup525760	K04739
isogroup142452	K04135
isogroup12418	K06067
isogroup66255	K13026
isogroup146517	K03816
isogroup156056	K06119
isogroup265507	K16196
isogroup86949	K14376
isogroup48678	K17598
isogroup40594	K12042
isogroup1277	K14616
isogroup23812	K16942
isogroup122722	K02183
isogroup78480	K17341
isogroup35272	K00324
isogroup209061	K02520
isogroup88619	K04688
isogroup295561	K21437
isogroup297077	K01223
isogroup148049	K01397
isogroup198971	K00855
isogroup8183	K11584
isogroup243740	K16746
isogroup210777	K10396
isogroup38356	K12410
isogroup106053	K10872
isogroup340425	K07376
isogroup278745	K00133
isogroup16118	K09288
isogroup53371	K17619
isogroup73816	K20417
isogroup280756	K03676
isogroup100573	K07511
isogroup124490	K14807
isogroup13776	K08790
isogroup176821	K15503
isogroup331841	K07376
isogroup274260	K08857
isogroup56566	K10773
isogroup54422	K06107
isogroup480032	K06835
isogroup176338	K04885
isogroup12959	K17916
isogroup172241	K00463
isogroup277841	K10799
isogroup285988	K02183
isogroup238832	K14683
isogroup412039	K13699
isogroup64592	K16763
isogroup219891	K03762
isogroup72329	K14442
isogroup468302	K00002
isogroup359591	K14297
isogroup106584	K15607
isogroup85117	K15304
isogroup35101	K19022
isogroup102818	K08863
isogroup304242	K04739
isogroup114234	K01802
isogroup267749	K07889
isogroup78562	K07497
isogroup172948	K02699
isogroup274577	K11450
isogroup53581	K21595
isogroup20393	K04405
isogroup374387	K04950
isogroup290985	K06901
isogroup280488	K14963
isogroup114564	K18407
isogroup13321	K11097
isogroup392306	K13954
isogroup53215	K00471
isogroup114731	K15259
isogroup179522	K18442
isogroup265339	K01507
isogroup32033	K16342
isogroup740052	K00412
isogroup59706	K17341
isogroup9961	K09848
isogroup279896	K09512
isogroup294786	K03816
isogroup62422	K14387
isogroup179796	K08869
isogroup200934	K00760
isogroup82472	K10528
isogroup317364	K05673
isogroup288501	K12815
isogroup95695	K04829
isogroup14817	K05609
isogroup298780	K11129
isogroup30004	K06133
isogroup271512	K19073
isogroup746422	K08056
isogroup136	K02977
isogroup86374	K10302
isogroup216671	K19619
isogroup217297	K21989
isogroup211739	K04662
isogroup149080	K05502
isogroup288095	K06248
isogroup12294	K19942
isogroup103647	K17592
isogroup12796	K04345
isogroup198423	K01113
isogroup20032	K08991
isogroup126680	K08467
isogroup233121	K15463
isogroup4325	K01279
isogroup16948	K16288
isogroup31448	K01412
isogroup22556	K00913
isogroup330409	K03978
isogroup97554	K07561
isogroup266302	K04345
isogroup297528	K17302
isogroup232747	K00574
isogroup271431	K00873
isogroup114981	K08794
isogroup162020	K00451
isogroup638211	K15290
isogroup223716	K15272
isogroup194538	K14326
isogroup208778	K03070
isogroup7388	K17341
isogroup6662	K09093
isogroup290929	K04077
isogroup208185	K02213
isogroup271805	K05864
isogroup223007	K00434
isogroup181654	K10358
isogroup52788	K21954
isogroup196430	K11717
isogroup282338	K02729
isogroup78281	K00665
isogroup570512	K05313
isogroup56020	K10380
isogroup111340	K18980
isogroup122934	K17964
isogroup134705	K18438
isogroup36497	K03883
isogroup171454	K05643
isogroup454518	K00876
isogroup5214	K08269
isogroup282515	K00036
isogroup220582	K13026
isogroup17069	K15620
isogroup202663	K05284
isogroup186133	K00710
isogroup81116	K00060
isogroup8404	K00237
isogroup194701	K14855
isogroup181642	K09680
isogroup117507	K00434
isogroup217819	K06662
isogroup25667	K16630
isogroup114156	K10380
isogroup580876	K16857
isogroup48583	K13045
isogroup168777	K13985
isogroup363608	K02599
isogroup304854	K17725
isogroup95409	K02876
isogroup32262	K05129
isogroup157758	K03307
isogroup269308	K02087
isogroup181066	K10592
isogroup35189	K04799
isogroup39056	K09884
isogroup4705	K16506
isogroup318109	K06694
isogroup54655	K01495
isogroup274021	K03595
isogroup14181	K05123
isogroup2472	K08057
isogroup238065	K10392
isogroup113970	K04710
isogroup79471	K01562
isogroup37777	K05122
isogroup105829	K19755
isogroup176951	K08292
isogroup292355	K00008
isogroup95096	K13412
isogroup214114	K18408
isogroup319180	K06252
isogroup31419	K12850
isogroup24301	K05592
isogroup283975	K00826
isogroup205813	K04874
isogroup42455	K17973
isogroup162366	K04728
isogroup626923	K18273
isogroup306042	K08568
isogroup310739	K01958
isogroup307252	K16190
isogroup13394	K09595
isogroup228175	K04910
isogroup226653	K14963
isogroup37215	K08582
isogroup81874	K13412
isogroup324235	K01509
isogroup112090	K05016
isogroup437076	K07877
isogroup302976	K00265
isogroup298233	K03267
isogroup663397	K09880
isogroup158974	K10860
isogroup69067	K00974
isogroup175359	K08869
isogroup243603	K04603
isogroup302324	K05283
isogroup114714	K08827
isogroup85622	K00873
isogroup43992	K01227
isogroup291206	K08582
isogroup24669	K05463
isogroup116558	K10380
isogroup295337	K13216
isogroup114195	K13177
isogroup227801	K13412
isogroup25560	K05667
isogroup152477	K21989
isogroup197653	K09349
isogroup94160	K12604
isogroup43772	K01377
isogroup50126	K10414
isogroup231511	K06825
isogroup154737	K03321
isogroup291664	K10380
isogroup25250	K07497
isogroup8627	K03934
isogroup54515	K08798
isogroup18027	K07526
isogroup264316	K13210
isogroup44989	K06711
isogroup21868	K07994
isogroup60032	K18270
isogroup317773	K15095
isogroup153540	K18406
isogroup43729	K03267
isogroup272274	K10949
isogroup156938	K10645
isogroup236016	K03844
isogroup33885	K09459
isogroup145960	K16506
isogroup325437	K03165
isogroup60070	K00274
isogroup236975	K13151
isogroup241444	K12443
isogroup289219	K10396
isogroup71725	K13412
isogroup291305	K00658
